Plasmid,Concentration,Replicate,mCherry,GFP
pLac,0.001,3,1.5014007761946842,2.37583672001673
pLac,0.001,3,1.2802389278884794,2.4665704475155565
pLac,0.001,3,1.7583867486912086,2.327656367164756
pLac,0.001,3,2.1919984601892892,2.7401586087890646
pLac,0.001,3,1.3177162811844934,2.06219383477272
pLac,0.001,3,1.5536043333587997,2.369896882466354
pLac,0.001,3,1.7116890755387681,2.408574504573654
pLac,0.001,3,1.8979165235992144,2.9279797045232923
pLac,0.001,3,1.5874542094598512,1.8687825111363616
pLac,0.001,3,1.7448866807888963,2.6497828666025813
pLac,0.001,3,1.4422172643312718,2.2128097077009854
pLac,0.001,3,2.583204093116717,2.1934643864802426
pLac,0.001,3,2.4527011669459315,2.104062926612925
pLac,0.001,3,1.404473793967396,2.3058423927721123
pLac,0.001,3,1.901139941175953,2.5422903179753558
pLac,0.001,3,1.4511714671198366,1.5279017982882734
pLac,0.001,3,1.6811101955624277,2.5672608990369814
pLac,0.001,3,1.60030200651124,2.535047952735768
pLac,0.001,3,1.9611256577166585,2.55344513577322
pLac,0.001,3,1.3522702368032804,2.3437578804074257
pLac,0.001,3,2.01890435711014,2.6834388342211923
pLac,0.001,3,1.5808878973134044,2.6704264814309053
pLac,0.001,3,1.6127878452222115,2.4913152538651
pLac,0.001,3,1.5245304394234362,2.2626249618310585
pLac,0.001,3,1.7116890755387681,2.487860938606492
pLac,0.001,3,1.8572879790077648,2.5244993032655163
pLac,0.001,3,1.4422172643312718,1.873215840727028
pLac,0.001,3,1.6915393346978531,2.628166555987673
pLac,0.001,3,1.6308808864875806,2.639932483810151
pLac,0.001,3,2.4563869924552852,2.59735995254392
pLac,0.001,3,1.888103178884776,2.551437053604965
pLac,0.001,3,1.8046409821236091,2.0225346215036017
pLac,0.001,3,1.9043400847766208,2.2774876715050607
pLac,0.001,3,2.776266505963304,2.300657636555019
pLac,0.001,3,2.22875469400435,2.6117000584676884
pLac,0.001,3,1.7402937074258396,2.5778316418718568
pLac,0.001,3,1.6915393346978531,2.2149096932571144
pLac,0.001,3,2.2067464443450286,2.0794025782278087
pLac,0.001,3,1.5605842880580958,2.208580681975444
pLac,0.001,3,1.6863554397764071,2.3683998304267706
pLac,0.001,3,1.7165865614271718,2.7004762377345943
pLac,0.001,3,1.9439666904813289,2.679649828024094
pLac,0.001,3,1.1439561855484648,2.1399686375245066
pLac,0.001,3,1.0450549552319086,2.4629239697036414
pLac,0.001,3,1.5742228399369165,2.2021631501874506
pLac,0.001,3,1.888103178884776,2.7977461189395303
pLac,0.001,3,1.5742228399369165,2.3227136330886817
pLac,0.001,3,1.7494325459026436,2.589092232591382
pLac,0.001,3,2.74149557616798,2.279312111455849
pLac,0.001,3,2.246786385977184,2.5360896014080976
pLac,0.001,3,2.0038785804268424,2.388926718300578
pLac,0.001,3,1.6539103761452865,2.387490579278095
pLac,0.001,3,1.5536043333587997,2.332546424564331
pLac,0.001,3,1.60030200651124,3.291528439514497
pLac,0.001,3,1.670429727833249,2.2170001116476983
pLac,0.001,3,1.9043400847766208,2.1093675642266776
pLac,0.001,3,1.6758021325597086,2.3531543734829747
pLac,0.001,3,2.205131805170586,2.7766806341561048
pLac,0.001,3,2.1058259943026973,2.7591029865940766
pLac,0.001,3,1.60030200651124,2.1709674277954063
pLac,0.001,3,2.200252292071188,2.317717075079019
pLac,0.001,3,1.3295361273385853,2.398855768172828
pLac,0.001,3,1.6915393346978531,2.104062926612925
pLac,0.001,3,1.972206683957699,2.43784417338834
pLac,0.001,3,1.2930867249398683,2.6195736823356164
pLac,0.001,3,1.5874542094598512,2.732763127854689
pLac,0.001,3,1.7067368680053523,2.028863632785272
pLac,0.001,3,1.6189012933635818,2.499275607918164
pLac,0.001,3,1.5674560220357685,2.7785246260944154
pLac,0.001,3,1.2247643745996524,1.8268282875275017
pLac,0.001,3,2.7395622341135097,2.4785202385827976
pLac,0.001,3,1.6758021325597086,2.6530198891501717
pLac,0.001,3,1.762796914065199,2.378778050877828
pLac,0.001,3,1.6863554397764071,2.6834388342211923
pLac,0.001,3,2.434762315267509,1.9031047517786768
pLac,0.001,3,1.8279736304547,2.7846182886036264
pLac,0.001,3,1.8465210212864667,1.9791204551296568
pLac,0.001,3,1.4685547917192119,2.6834388342211923
pLac,0.001,3,1.7067368680053523,2.565312505268162
pLac,0.001,3,1.7494325459026436,2.681926984276485
pLac,0.001,3,2.3558769837364317,2.3126655079861105
pLac,0.001,3,1.5808878973134044,2.0161170897156087
pLac,0.001,3,1.423747176711213,2.461702008813392
pLac,0.001,3,2.190329087356218,2.1448761286155715
pLac,0.001,3,2.1697902174620296,2.396040752944139
pLac,0.001,3,2.109855276263711,2.412677477156153
pLac,0.001,3,1.5393057397150949,2.369896882466354
pLac,0.001,3,2.425020868998068,2.416744086135677
pLac,0.001,3,1.5742228399369165,2.6562342353466835
pLac,0.001,3,2.5420624146414967,1.7806484039595374
pLac,0.001,3,1.7116890755387681,2.4555429090474954
pLac,0.001,3,1.5874542094598512,2.671202214571045
pLac,0.001,3,1.6758021325597086,2.5026453614460697
pLac,0.001,3,1.3945134205691725,2.359313473248871
pLac,0.001,3,1.974934187723433,2.435259118420753
pLac,0.001,3,-inf,2.06219383477272
pLac,0.001,3,1.3632144462618767,2.156920023288534
pLac,0.001,3,2.0765462397211767,2.3160393911511177
pLac,0.001,3,1.8164608282777008,2.588164333300233
pLac,0.001,3,2.1217278958849377,2.793015705464674
pLac,0.001,3,0.024507880201236808,2.156920023288534
pLac,0.001,3,1.8946694910312232,1.8506080148507216
pLac,0.001,3,1.5169538794877269,2.493603767552252
pLac,0.001,3,1.8746713036071398,2.204312315910949
pLac,0.001,3,1.6482642110869556,2.264509342479921
pLac,0.001,3,2.0358139051136708,2.485543529422424
pLac,0.001,3,1.60030200651124,2.8161946758832235
pLac,0.001,3,1.75393225930466,2.8360995528817985
pLac,0.001,3,1.7116890755387681,2.337384916250288
pLac,0.001,3,1.8847831786179168,2.300657636555019
pLac,0.001,3,1.9667007999460242,1.9895098659923405
pLac,0.001,3,1.888103178884776,2.738822811504732
pLac,0.001,3,1.8279736304547,2.43784417338834
pLac,0.001,3,1.5245304394234362,1.7752182098959377
pLac,0.001,3,1.2670075583655445,-inf
pLac,0.001,3,1.7494325459026436,2.6143396402998196
pLac,0.001,3,1.990955858523072,2.485543529422424
pLac,0.001,3,1.593924659604581,2.5918647246706863
pLac,0.001,3,1.7757700732905841,2.3683998304267706
pLac,0.001,3,1.9106718776503289,2.5191326217001984
pLac,0.001,3,1.9200031267935835,2.645704208252825
pLac,0.001,3,1.7583867486912086,2.636601463423605
pLac,0.001,3,1.4769972938969185,2.345337386418453
pLac,0.001,3,2.1697902174620296,2.1890523713033816
pLac,0.001,3,1.2247643745996524,2.0161170897156087
pLac,0.001,3,1.888103178884776,2.5778316418718568
pLac,0.001,3,1.796582251693153,2.4665704475155565
pLac,0.001,3,1.8428731162229923,2.3577814316148773
pLac,0.001,3,1.6811101955624277,2.8838482209828467
pLac,0.001,3,2.1801786140351966,2.4002568258815487
pLac,0.001,3,1.9611256577166585,2.5202109912755204
pLac,0.001,3,2.2511819720527013,2.279312111455849
pLac,0.001,3,1.6482642110869556,2.2107000670049133
pLac,0.001,3,1.7116890755387681,2.4543011057371644
pLac,0.001,3,1.780011425878984,2.6834388342211923
pLac,0.001,3,2.082985354861956,1.7641611437054106
pLac,0.001,3,1.4769972938969185,2.1374950679594256
pLac,0.001,3,1.3522702368032804,2.9112925548985022
pLac,0.001,3,1.6915393346978531,2.780971810791711
pLac,0.001,3,2.656714918401145,2.2719704181407345
pLac,0.001,3,1.3632144462618767,2.436553466368199
pLac,0.001,3,1.8164608282777008,2.5422903179753558
pLac,0.001,3,2.259844488115892,2.3109692175399648
pLac,0.001,3,1.404473793967396,1.88626447482288
pLac,0.001,3,2.0451945296218974,2.2273116926326435
pLac,0.001,3,1.4685547917192119,2.2971682962177264
pLac,0.001,3,2.34065267716708,2.206451462177446
pLac,0.001,3,1.493414650885729,2.273816883582616
pLac,0.001,3,2.5058290580492555,2.55344513577322
pLac,0.001,3,2.403839188312148,2.6374364883002883
pLac,0.001,3,2.283506952632269,2.623030166048661
pLac,0.001,3,1.6594855183746522,2.206451462177446
pLac,0.001,3,1.5742228399369165,2.450555402951764
pLac,0.001,3,1.7714877408155836,2.651404232399534
pLac,0.001,3,1.9321468443272367,2.8178867959684686
pLac,0.001,3,1.7165865614271718,2.4391312599071764
pLac,0.001,3,3.128593705996584,2.7513585657400044
pLac,0.001,3,1.6649914023863277,2.4785202385827976
pLac,0.001,3,1.891398494906512,1.88626447482288
pLac,0.001,3,1.3738949139910557,2.5308575487890552
pLac,0.001,3,2.231811381728012,2.1845975203580013
pLac,0.001,3,2.0038785804268424,2.006319293044398
pLac,0.001,3,2.3694806489244398,2.3109692175399648
pLac,0.001,3,2.178464035636968,2.615216137305796
pLac,0.001,3,1.6863554397764071,2.3109692175399648
pLac,0.001,3,1.8279736304547,2.1823537699549287
pLac,0.001,3,1.6065888915412287,2.424770752211852
pLac,0.001,3,1.7714877408155836,2.42344268748413
pLac,0.001,3,2.18865340307966,2.7953870081227508
pLac,0.001,3,1.8354859791678109,2.5147936196921323
pLac,0.001,3,1.800629932457101,2.237396627012288
pLac,0.001,3,2.1662725961153053,2.221152592866748
pLac,0.001,3,2.50746757364256,2.742155041422744
pLac,0.001,3,1.7883742770612008,2.712674583535356
pLac,0.001,3,1.4769972938969185,2.047343152045053
pLac,0.001,3,1.60030200651124,2.5991771669710264
pLac,0.001,3,1.6189012933635818,2.273816883582616
pLac,0.001,3,2.2163126710181147,2.687196808078149
pLac,0.001,3,1.3843240531264809,2.5026453614460697
pLac,0.001,3,1.5393057397150949,1.8506080148507216
pLac,0.001,3,1.762796914065199,2.168655855938792
pLac,0.001,3,2.0139521495767245,2.1350080914477667
pLac,0.001,3,1.7671636288275951,2.404434512189628
pLac,0.001,3,1.4685547917192119,2.5015248577314773
pLac,0.001,3,-0.282707401370135,2.1823537699549287
pLac,0.001,3,1.7116890755387681,1.8597852416285032
pLac,0.001,3,1.6127878452222115,2.4924609374643234
pLac,0.001,3,1.5605842880580958,2.512608634405646
pLac,0.001,3,1.6425451902771322,2.4300449027292768
pLac,0.001,3,1.955479492658328,2.4313540221425542
pLac,0.001,3,2.011455140362552,2.4194352729887374
pLac,0.001,3,1.7356526392265137,2.1823537699549287
pLac,0.001,3,2.1078452140284725,2.412677477156153
pLac,0.001,3,2.129469891216248,2.5082071997633646
pLac,0.001,3,2.3783231958456272,3.114615920758937
pLac,0.001,3,1.5808878973134044,2.149731687609574
pLac,0.001,3,1.5465126946565917,2.3309221890874143
pLac,0.001,3,1.8203317521247653,2.3341649308036785
pLac,0.001,3,1.8046409821236091,2.753306959508824
pLac,0.001,3,2.243831588612069,2.6975582880401547
pLac,0.001,3,1.916914487373032,2.8312036980309707
pLac,0.001,3,1.969462291516169,2.424770752211852
pLac,0.001,3,2.304679597181975,2.038196416415444
pLac,0.001,3,1.6915393346978531,2.4099462426449305
pLac,0.001,3,2.4130412758740687,2.55344513577322
pLac,0.001,3,1.1780667014472117,1.9895098659923405
pLac,0.001,3,1.8847831786179168,2.464142685010016
pLac,0.001,3,1.9583115659569768,2.920387917975244
pLac,0.001,3,0.024507880201236808,1.8506080148507216
pLac,0.001,3,1.75393225930466,2.3193886472122194
pLac,0.001,3,2.252637533174395,2.4016536185678192
pLac,0.001,3,1.5674560220357685,2.386049931177501
pLac,0.001,3,1.4769972938969185,2.1934643864802426
pLac,0.001,3,1.7067368680053523,2.6238902338601817
pLac,0.001,3,1.3738949139910557,2.5504297073318662
pLac,0.001,3,1.6966632988554706,2.6382699963280407
pLac,0.001,3,1.6249315627558651,2.529803940879268
pLac,0.001,3,1.6065888915412287,2.2918840223471526
pLac,0.001,3,1.5605842880580958,2.515882222914736
pLac,0.001,3,1.670429727833249,2.2865381827360567
pLac,0.001,3,1.7116890755387681,1.7412140601108004
pLac,0.001,3,1.4142152402368375,2.1639974804644133
pLac,0.001,3,1.6189012933635818,2.129993330679276
pLac,0.001,3,1.509245546706329,2.2453079616707123
pLac,0.001,3,2.5297926217370006,2.7448035107850584
pLac,0.001,3,1.423747176711213,2.788236015962912
pLac,0.001,3,1.7924972645899555,2.0225346215036017
pLac,0.001,3,1.0450549552319086,2.08220898479348
pLac,0.001,3,1.5014007761946842,2.5494201446735425
pLac,0.001,3,1.4142152402368375,2.753306959508824
pLac,0.001,3,1.3055725636508395,2.428732037618726
pLac,0.001,3,1.4511714671198366,2.281129325882957
pLac,0.001,3,2.509914045152453,2.5115122275683124
pLac,0.001,3,1.6308808864875806,1.7412140601108004
pLac,0.001,3,1.7356526392265137,2.4737776015999446
pLac,0.001,3,2.087226707450356,2.3058423927721123
pLac,0.001,3,1.9230703913756548,2.142428943918276
pLac,0.001,3,1.4511714671198366,2.4592482808103595
pLac,0.001,3,1.5169538794877269,2.3357777480814157
pLac,0.001,3,1.509245546706329,2.1223669050912304
pLac,0.001,3,2.4822301327722114,2.2719704181407345
pLac,0.001,3,1.5014007761946842,2.3126655079861105
pLac,0.001,3,2.3880646421150686,2.4153925504218328
pLac,0.001,3,1.6594855183746522,2.3683998304267706
pLac,0.001,3,2.2131468149634514,2.4274154053147474
pLac,0.001,3,1.5742228399369165,2.428732037618726
pLac,0.001,3,2.6163945921553635,2.111997061641207
pLac,0.001,3,1.6308808864875806,2.154536402119829
pLac,0.001,3,1.878067626457756,2.5202109912755204
pLac,0.001,3,1.60030200651124,2.2918840223471526
pLac,0.001,3,1.8046409821236091,1.83648856103176
pLac,0.001,3,1.6065888915412287,2.3623622953835626
pLac,0.001,3,1.4330784258544678,2.070878877212508
pLac,0.001,3,1.6425451902771322,2.450555402951764
pLac,0.001,3,1.5808878973134044,2.056311112617186
pLac,0.001,3,1.78421257546829,2.4713877730564198
pLac,0.001,3,1.6966632988554706,2.3421729184062547
pLac,0.001,3,1.066679632419684,2.1093675642266776
pLac,0.001,3,2.1680348965015432,2.42344268748413
pLac,0.001,3,1.7671636288275951,2.6332460843535763
pLac,0.001,3,2.1662725961153053,2.5672608990369814
pLac,0.001,3,1.16133951014784,2.442970998156192
pLac,0.001,3,2.3627310063527083,2.416744086135677
pLac,0.001,3,1.6811101955624277,2.5392004339548166
pLac,0.001,3,1.901139941175953,2.3653909931331225
pLac,0.001,3,1.9106718776503289,2.282939371792709
pLac,0.001,3,1.1780667014472117,2.006319293044398
pLac,0.001,3,1.8501391472009927,2.660220759494325
pLac,0.001,3,1.8946694910312232,2.3341649308036785
pLac,0.001,3,1.4852819830185835,2.6340872322391875
pLac,0.001,3,2.4618588886625488,1.9756043762915487
pLac,0.001,3,2.011455140362552,2.6424149752205373
pLac,0.001,3,1.5014007761946842,2.608156828172837
pLac,0.001,3,1.9639219948360336,2.9103730234422573
pLac,0.001,3,1.6482642110869556,2.37583672001673
pLac,0.001,3,1.3738949139910557,2.404434512189628
pLac,0.001,3,1.3522702368032804,2.544338741212706
pLac,0.001,3,1.972206683957699,2.4737776015999446
pLac,0.001,3,1.5465126946565917,2.2273116926326435
pLac,0.001,3,1.8241691610590989,2.42344268748413
pLac,0.001,3,1.670429727833249,2.2149096932571144
pLac,0.001,3,1.75393225930466,1.8268282875275017
pLac,0.001,3,1.6539103761452865,2.5015248577314773
pLac,0.001,3,1.3632144462618767,2.699019582406144
pLac,0.001,3,1.7262221140243361,2.0849983310314704
pLac,0.001,3,0.7378396736605367,2.6696494346015016
pLac,0.001,3,1.6758021325597086,1.6714620249042702
pLac,0.001,3,1.2533690064867242,2.832296189125893
pLac,0.001,3,1.3410489295155839,1.7860150855248549
pLac,0.001,3,1.916914487373032,2.5266285230635144
pLac,0.001,3,1.6065888915412287,2.2273116926326435
pLac,0.001,3,1.60030200651124,1.996307709483086
pLac,0.001,3,1.5874542094598512,2.6448841078681053
pLac,0.001,3,1.9200031267935835,2.6204402473582498
pLac,0.001,3,2.6271359665719003,2.584433857117004
pLac,0.001,3,1.7714877408155836,2.4339611089466566
pLac,0.001,3,1.8164608282777008,2.0161170897156087
pLac,0.001,3,2.2626947742296992,2.095989180894138
pLac,0.001,3,1.796582251693153,2.6916661230536385
pLac,0.001,3,2.811399744178172,2.6641729462289185
pLac,0.001,3,2.539787552693482,2.610816812683693
pLac,0.001,3,2.64126607960862,2.2190810496501965
pLac,0.001,3,1.9439666904813289,2.4113138920720774
pLac,0.001,3,1.8465210212864667,2.3227136330886817
pLac,0.001,3,1.3055725636508395,1.635874735964595
pLac,0.001,3,1.780011425878984,2.1663325798709936
pLac,0.001,3,1.3843240531264809,2.75846258726737
pLac,0.001,3,0.20421729956898046,2.1197963323002704
pLac,0.001,3,1.762796914065199,2.631559148471464
pLac,0.001,3,1.839194937742396,2.225267831600235
pLac,0.001,3,1.721430521808209,1.8597852416285032
pLac,0.001,3,1.8241691610590989,2.436553466368199
pLac,0.001,3,1.7714877408155836,2.3357777480814157
pLac,0.001,3,1.4330784258544678,2.2353972946851504
pLac,0.001,3,1.6863554397764071,2.3932083609682206
pLac,0.001,3,1.3843240531264809,2.279312111455849
pLac,0.001,3,2.1445596197015764,2.701202834945973
pLac,0.001,3,1.6367514089099569,1.9996692339909488
pLac,0.001,3,1.493414650885729,2.42344268748413
pLac,0.001,3,2.4452362668960927,2.304120641997301
pLac,0.001,3,1.8241691610590989,2.1592913259466107
pLac,0.001,3,2.0334373955957075,2.5806728029191284
pLac,0.001,3,1.5319796561710242,2.3126655079861105
pLac,0.001,3,1.4599483472562231,2.4701881748748407
pLac,0.001,3,1.9497604718485042,2.4958809238046427
pLac,0.001,3,2.2928946734533997,2.43784417338834
pLac,0.001,3,1.7262221140243361,2.5494201446735425
pLac,0.001,3,1.8537279762279641,2.6349268409695292
pLac,0.001,3,1.7402937074258396,2.2413693448429046
pLac,0.001,3,1.780011425878984,1.9720611459966968
pLac,0.001,3,1.888103178884776,2.2607328105183666
pLac,0.001,3,1.0450549552319086,2.3109692175399648
pLac,0.001,3,1.8354859791678109,2.1934643864802426
pLac,0.001,3,1.1439561855484648,2.1067229111237817
pLac,0.001,3,1.4422172643312718,2.1845975203580013
pLac,0.001,3,1.4142152402368375,1.873215840727028
pLac,0.001,3,1.5169538794877269,2.5026453614460697
pLac,0.001,3,1.974934187723433,2.4913152538651
pLac,0.001,3,2.7006007314439,2.4455130879996214
pLac,0.001,3,1.6539103761452865,2.3357777480814157
pLac,0.001,3,2.103797533264525,2.360840416565173
pLac,0.001,3,0.9175490930282804,1.96126427036778
pLac,0.001,3,1.5808878973134044,2.4689854322645512
pLac,0.001,3,1.2247643745996524,2.706974559388648
pLac,0.001,3,0.8541242285764683,1.5972935303407556
pLac,0.001,3,1.5808878973134044,1.9929213764518952
pLac,0.001,3,1.2802389278884794,1.9648915307046395
pLac,0.001,3,2.0334373955957075,2.8127915993959154
pLac,0.001,3,2.031048074643793,2.75846258726737
pLac,0.001,3,1.7165865614271718,1.8989522705596282
pLac,0.001,3,1.6425451902771322,2.412677477156153
pLac,0.001,3,2.052101962360268,2.6036889638255896
pLac,0.001,3,1.5742228399369165,2.3562442575035143
pLac,0.001,3,1.8979165235992144,2.6497828666025813
pLac,0.001,3,2.407952609607061,2.359313473248871
pLac,0.001,3,2.0013240029617503,2.3846047455950847
pLac,0.001,3,1.5465126946565917,2.6298659877195973
pLac,0.001,3,2.0765462397211767,2.4665704475155565
pLac,0.001,3,1.8847831786179168,2.479698277851461
pLac,0.001,3,1.2247643745996524,2.623030166048661
pLac,0.001,3,2.140835077084402,2.5682320021361846
pLac,0.001,3,2.52901436348048,2.436553466368199
pLac,0.001,3,2.566344324877824,2.4442438035301883
pLac,0.001,3,1.8643233324901105,2.5574351265072672
pLac,0.001,3,1.78421257546829,2.8674679857616123
pLac,0.001,3,1.6127878452222115,2.465358171927692
pLac,0.001,3,1.7402937074258396,2.090526663485585
pLac,0.001,3,1.972206683957699,2.5463780603167403
pLac,0.001,3,1.4685547917192119,2.369896882466354
pLac,0.001,3,2.581823350681649,2.4313540221425542
pLac,0.001,3,1.762796914065199,2.371389066035425
pLac,0.001,3,1.7116890755387681,2.3846047455950847
pLac,0.001,3,1.5605842880580958,2.515882222914736
pLac,0.001,3,-inf,2.5554444681003576
pLac,0.001,3,1.5874542094598512,2.616090963201119
pLac,0.001,3,1.6539103761452865,2.480873300370936
pLac,0.001,3,0.9175490930282804,2.615216137305796
pLac,0.001,3,1.5742228399369165,2.104062926612925
pLac,0.001,3,2.0334373955957075,2.038196416415444
pLac,0.001,3,1.8746713036071398,2.221152592866748
pLac,0.001,3,2.173280140715523,2.5340039339847795
pLac,0.001,3,2.4545479111310966,2.37730974228694
pLac,0.001,3,2.407952609607061,2.195654586548528
pLac,0.001,3,1.839194937742396,2.20000387070566
pLac,0.001,3,1.6065888915412287,2.467779528697644
pLac,0.001,3,2.2067464443450286,2.7098334224880847
